Key,Value
WHEAT,"{(635, 38), (34, 113)}"
WHEATEN,"{(73, 166), (73, 184)}"
WHEATGERM,"{(1056, 57)}"
WHEEZE,"{(547, 17)}"
WHEEZES,"{(547, 48), (60, 74)}"
WHEEZING,"{(547, 4), (547, 39), (56, 68), (547, 58), (1169, 73), (547, 54), (56, 3), (56, 108), (297, 76), (1005, 150), (56, 50), (56, 34)}"
WHEN,"{(563, 180), (33, 36), (1047, 168), (244, 91), (848, 32), (88, 100), (621, 32), (807, 58), (447, 124), (462, 106), (650, 77), (805, 189), (971, 38), (776, 171), (829, 18), (303, 79), (1085, 206), (158, 42), (115, 71), (230, 58), (206, 36), (577, 71), (637, 58), (903, 58), (135, 58), (242, 160), (1003, 154), (801, 111), (1101, 40), (585, 133), (239, 60), (1197, 59), (925, 27), (201, 180), (811, 14), (463, 164), (698, 37), (738, 73), (1207, 24), (773, 70), (352, 92), (393, 130), (714, 66), (522, 262), (882, 86), (911, 138), (1060, 65), (11, 64), (563, 141), (1117, 96), (69, 145), (1201, 86), (920, 51), (686, 92), (284, 88), (646, 184), (567, 214), (1090, 136), (429, 152), (1090, 145), (658, 158), (1196, 62), (679, 71), (1019, 103), (1148, 86), (71, 209), (1176, 68), (1207, 172), (389, 64), (1149, 179), (868, 25), (512, 6), (657, 70), (378, 33), (150, 56), (546, 120), (718, 74), (703, 174), (892, 144), (901, 177), (716, 168), (1201, 106), (330, 96), (1199, 182), (1062, 103), (1159, 54), (408, 70), (679, 82), (109, 21), (373, 112), (1026, 37), (717, 29), (949, 52), (1098, 41), (1200, 61), (1010, 77), (430, 137), (278, 161), (1195, 49), (33, 92), (94, 41), (617, 2), (930, 84), (1170, 56), (1088, 69), (97, 76), (1220, 42), (697, 65), (212, 72), (482, 149), (363, 58), (968, 205), (450, 26), (1029, 65), (1218, 35), (235, 110), (56, 105), (577, 191), (951, 185), (1222, 32), (637, 71), (918, 51), (1143, 105), (632, 29), (844, 141), (1197, 51), (238, 157), (241, 34), (738, 175), (811, 125), (1027, 67), (79, 75), (259, 97), (596, 54), (327, 39), (451, 93), (978, 247), (326, 169), (1085, 230), (487, 104), (192, 171), (58, 155), (751, 116), (993, 177), (254, 39), (1136, 40), (1205, 121), (265, 57), (1057, 24), (238, 97), (293, 48), (34, 102), (1202, 118), (153, 62), (351, 120), (294, 31), (238, 8), (754, 98), (1070, 142), (1044, 154), (103, 36), (623, 23), (1098, 79), (1197, 460), (369, 125), (567, 238), (69, 150), (413, 79), (1122, 27), (48, 176), (709, 59), (1165, 144), (969, 135), (643, 132), (608, 25), (414, 169), (172, 71), (332, 90), (18, 141), (818, 121), (27, 64), (1067, 160), (730, 127), (612, 98), (751, 49), (298, 94), (686, 145), (306, 226), (608, 174), (751, 58), (1220, 128), (411, 175), (518, 9), (253, 199), (805, 102), (572, 74), (186, 20), (655, 26), (836, 80), (971, 61), (340, 75), (306, 192), (303, 120), (325, 53), (640, 98), (1029, 80), (1044, 112), (459, 96), (997, 64), (122, 56), (408, 87), (954, 93), (134, 37), (608, 57), (482, 45), (255, 101), (969, 130), (1074, 112), (1171, 182)}"
WHENEVER,"{(370, 51), (475, 14)}"
WHERAS,"{(6, 201)}"
WHERE,"{(197, 153), (246, 180), (1083, 197), (1166, 39), (707, 120), (515, 142), (133, 205), (920, 32), (1031, 107), (1083, 288), (104, 68), (133, 183), (179, 92), (342, 70), (197, 164), (1032, 20), (335, 122), (1083, 269), (133, 100), (811, 69), (103, 114), (162, 90), (133, 106), (811, 84), (920, 61), (1235, 73), (1218, 2), (144, 127), (539, 132), (104, 280), (882, 49), (104, 48), (745, 251), (424, 199), (882, 55), (774, 43), (440, 146)}"
WHEREAS,"{(229, 39), (5, 111), (989, 209), (62, 84), (959, 61), (63, 202), (640, 39), (972, 67), (216, 93), (455, 70), (905, 44), (1237, 96), (644, 128), (976, 92), (1198, 59), (62, 47), (7, 105), (107, 73), (272, 46), (539, 100), (141, 163), (726, 188), (527, 85), (1198, 89), (104, 25), (959, 124), (726, 35), (805, 124), (521, 124), (805, 188), (71, 214), (294, 57), (561, 44), (794, 72), (864, 97), (858, 169), (6, 163), (71, 107), (1028, 107), (188, 149), (631, 81), (215, 203), (1085, 257), (865, 83), (63, 115), (246, 96), (62, 186), (466, 105), (606, 149), (215, 163), (644, 47), (870, 57), (93, 179), (1124, 135), (1238, 148), (75, 64), (19, 132), (737, 64), (216, 42), (738, 118), (915, 34), (959, 150), (1207, 130), (307, 285), (1064, 44), (161, 60), (532, 214), (983, 153)}"
WHEREBY,"{(792, 9), (502, 55)}"
WHEREVER,"{(1166, 74)}"
WHETHER,"{(1171, 11), (501, 162), (91, 123), (541, 91), (960, 157), (190, 74), (1151, 63), (541, 48), (807, 15), (1236, 98), (1236, 110), (739, 146), (484, 11), (429, 209), (749, 415), (1066, 119), (1101, 31), (429, 221), (290, 145), (496, 128), (125, 69), (287, 134), (1128, 91), (1175, 56), (958, 18), (235, 44), (501, 133), (430, 183), (895, 148), (962, 55), (543, 38), (151, 38), (286, 147), (919, 124), (1139, 179), (292, 47), (963, 139), (140, 169), (949, 91), (1092, 36), (226, 4), (841, 36), (202, 52), (208, 35), (91, 145), (919, 111), (818, 147), (404, 111), (538, 111), (101, 79), (605, 76), (307, 53), (347, 156)}"
WHICH,"{(203, 90), (1195, 75), (14, 312), (1127, 66), (1179, 67), (452, 147), (542, 50), (385, 57), (876, 75), (374, 84), (1029, 146), (626, 58), (312, 118), (330, 172), (1045, 108), (111, 204), (208, 155), (748, 267), (59, 32), (1217, 80), (330, 19), (476, 73), (13, 83), (895, 47), (614, 34), (770, 34), (529, 75), (952, 38), (65, 129), (1237, 188), (147, 18), (892, 270), (1002, 151), (1157, 174), (342, 132), (295, 145), (316, 88), (1034, 57), (215, 310), (49, 107), (326, 16), (568, 16), (761, 65), (617, 48), (484, 211), (118, 224), (431, 37), (30, 120), (1156, 222), (680, 131), (601, 76), (746, 76), (305, 172), (458, 176), (333, 14), (1121, 120), (38, 93), (855, 86), (973, 69), (67, 147), (158, 27), (693, 33), (373, 64), (367, 268), (110, 108), (691, 81), (868, 52), (670, 58), (748, 234), (1122, 57), (796, 54), (111, 36), (610, 156), (909, 43), (922, 162), (783, 74), (530, 132), (206, 62), (701, 32), (875, 77), (139, 246), (263, 62), (367, 290), (165, 155), (104, 145), (304, 99), (1019, 72), (785, 143), (673, 63), (8, 204), (1031, 55), (37, 109), (462, 154), (1160, 47), (50, 48), (141, 68), (384, 73), (646, 82), (792, 38), (313, 31), (921, 30), (50, 75), (955, 284), (1185, 72), (861, 11), (744, 91), (1185, 90), (542, 240), (46, 73), (694, 99), (299, 91), (885, 179), (205, 182), (251, 69), (342, 89), (1076, 66), (1194, 49), (1088, 40), (485, 101), (978, 15), (301, 20), (874, 43), (593, 48), (163, 180), (572, 110), (952, 93), (879, 32), (122, 71), (1207, 72), (84, 63), (1187, 13), (1102, 73), (1063, 54), (1135, 97), (801, 81), (864, 128), (1221, 20), (444, 81), (502, 13), (625, 102), (661, 186), (1077, 101), (256, 128), (852, 10), (555, 43), (875, 124), (240, 40), (194, 171), (844, 173), (607, 89), (617, 121), (862, 59), (542, 216), (18, 39), (550, 58), (449, 15), (401, 124), (1201, 37), (196, 91), (453, 134), (114, 12), (1079, 20), (320, 117), (186, 37), (168, 19), (755, 63), (595, 83), (881, 59), (659, 95), (559, 17), (973, 151), (1003, 304), (848, 147), (1194, 11), (440, 28), (991, 51), (6, 74), (392, 137), (430, 118), (702, 61), (306, 222), (612, 167), (136, 58), (860, 98), (445, 17), (1086, 181), (8, 165), (581, 36), (133, 16), (758, 77), (4, 140), (147, 170), (326, 29), (889, 17), (762, 74), (225, 135), (776, 85), (1111, 75), (93, 73), (493, 71), (886, 136), (1201, 148), (359, 89), (683, 42), (868, 115), (866, 23), (1203, 32), (917, 74), (245, 99), (773, 75), (709, 81), (730, 113), (364, 126), (767, 22), (892, 282), (433, 15), (133, 150), (180, 82), (738, 242), (933, 72), (1094, 26), (501, 155), (484, 84), (740, 171), (162, 60), (257, 41), (63, 45), (3, 143), (1209, 88), (257, 59), (266, 135), (69, 115), (387, 34), (866, 139), (1024, 60), (278, 127), (493, 52), (1079, 94), (279, 190), (188, 81), (615, 148), (437, 120), (294, 80), (215, 34), (70, 52), (476, 93), (119, 84), (165, 51), (259, 244), (661, 138), (945, 135), (1000, 80), (1117, 116), (206, 97), (868, 82), (434, 73), (1165, 152), (536, 120), (511, 45), (281, 77), (1236, 50), (949, 118), (387, 6), (723, 59), (1170, 104), (178, 106), (202, 63), (77, 68), (430, 43), (612, 92), (846, 30), (1197, 355), (1087, 56), (1087, 65), (713, 13), (933, 16), (871, 41), (1088, 48), (761, 80), (985, 72), (974, 35), (239, 102), (475, 59), (925, 179), (1183, 47), (278, 188), (716, 14), (225, 42), (1195, 48), (431, 137), (1178, 90), (427, 23), (172, 160), (722, 75), (165, 130), (923, 74), (959, 167), (748, 240), (1120, 84), (713, 111), (1083, 220), (385, 7), (93, 155), (1202, 186), (202, 80), (374, 34), (40, 18), (430, 51), (73, 51), (746, 27), (1227, 62), (524, 72), (521, 174), (1235, 84), (1157, 12), (1187, 25), (76, 61), (9, 17), (2, 139), (141, 56), (664, 97), (854, 99), (664, 106), (315, 190), (773, 22), (931, 41), (1141, 12), (1197, 340), (1088, 15), (479, 78), (879, 39), (1223, 87), (1152, 45), (520, 195), (130, 37), (1173, 104), (722, 177), (248, 19), (843, 76), (1166, 55), (121, 73), (43, 135), (617, 160), (848, 38), (389, 9), (963, 86), (419, 22), (157, 22), (1152, 31), (197, 85), (879, 110), (487, 22), (76, 33), (117, 80), (702, 105), (885, 68), (634, 68), (781, 87), (1222, 76), (1139, 69), (1170, 65), (206, 120), (450, 99), (1120, 73), (1153, 107), (950, 147), (1207, 87), (528, 18), (493, 97), (251, 155), (371, 80), (1195, 90), (1121, 150), (687, 56), (1185, 180), (525, 12), (197, 48), (270, 127), (73, 107), (650, 39), (862, 47), (553, 115), (683, 72), (615, 17), (936, 100), (181, 63), (133, 41), (1139, 59), (505, 187), (40, 87), (1204, 17), (787, 21), (856, 139), (442, 103), (470, 85), (765, 100), (1152, 119), (811, 216), (925, 238), (610, 172), (1001, 66), (968, 163), (929, 64), (1238, 23), (690, 47), (1196, 17), (187, 119), (765, 86), (754, 95)}"
WHILE,"{(102, 117), (198, 39), (1188, 125), (257, 88), (817, 38), (1039, 63), (676, 160), (374, 112), (393, 156), (320, 147), (1197, 243), (1218, 98), (150, 47), (91, 34), (543, 149), (577, 175), (588, 120), (1179, 39), (1121, 290), (203, 77), (355, 92), (831, 85), (1149, 169), (621, 89), (317, 178), (1179, 72), (259, 136), (144, 33), (358, 151), (424, 32), (575, 67), (1065, 47), (1129, 22), (832, 58), (1034, 129), (467, 146), (1156, 152), (798, 209), (1047, 71), (638, 43), (576, 65), (1039, 67), (1020, 148), (639, 57), (257, 116), (347, 138), (986, 198), (989, 72), (1059, 121), (185, 112), (500, 2), (551, 139)}"
WHILST,"{(930, 112)}"
WHITE,"{(121, 94), (236, 151), (948, 9), (83, 9), (556, 52), (713, 66), (458, 172), (325, 94), (235, 243), (83, 97), (235, 194), (235, 72), (468, 15), (460, 90), (1098, 8), (240, 28), (83, 17), (236, 55), (69, 36), (603, 22), (713, 25), (759, 16), (181, 42), (370, 12), (267, 33), (588, 79), (473, 101), (1114, 27), (69, 17), (235, 52), (392, 106), (118, 80), (692, 44), (235, 183)}"
WHITEBLOODCELL,"{(121, 71), (121, 21), (111, 51)}"
WHITECELL,"{(118, 184), (118, 1), (118, 122)}"
WHITENESS,"{(39, 44)}"
WHITES,"{(776, 14), (13, 88), (13, 73), (968, 25)}"
WHO,"{(703, 65), (422, 52), (556, 22), (1035, 93), (267, 38), (696, 90), (969, 68), (328, 53), (900, 23), (648, 58), (678, 59), (518, 86), (15, 78), (113, 28), (323, 84), (145, 26), (596, 115), (678, 132), (1036, 51), (261, 118), (948, 11), (473, 108), (915, 8), (291, 43), (968, 142), (661, 207), (897, 45), (703, 42), (348, 58), (1014, 157), (949, 9), (185, 244), (1147, 12), (1113, 44), (160, 50), (703, 188), (866, 194), (901, 127), (812, 168), (157, 2), (364, 75), (999, 104), (848, 109), (185, 146), (551, 57), (383, 119), (454, 51), (475, 19), (754, 65), (1123, 48), (212, 84), (324, 60), (1007, 56), (678, 54), (1101, 17), (352, 39), (897, 22), (258, 279), (1173, 179), (248, 76), (75, 14), (1001, 33), (97, 108), (487, 59), (1036, 30), (649, 75), (630, 126), (541, 14), (522, 65), (768, 23), (370, 123), (585, 167), (456, 37), (607, 133), (48, 17), (164, 36), (725, 61), (842, 27), (1136, 105), (1040, 18), (606, 153), (268, 148), (263, 198), (1170, 182), (411, 160), (1005, 133), (1153, 23), (1232, 78), (695, 47), (963, 161), (698, 25), (648, 103), (370, 116), (181, 100), (1022, 51), (924, 89), (689, 107), (239, 123), (12, 35), (1019, 64), (352, 64), (643, 240), (156, 64), (703, 105), (810, 24), (1119, 50), (722, 30), (1005, 156), (551, 29), (1128, 135), (229, 42), (212, 56), (718, 26), (816, 30), (547, 16), (999, 39), (946, 97), (648, 89), (782, 144), (806, 111), (181, 132), (1009, 43), (1204, 102), (631, 24), (24, 130), (911, 103), (759, 26), (813, 61), (1113, 54), (228, 100), (499, 57), (1198, 43), (202, 163), (713, 68), (1022, 30), (358, 203), (1101, 128), (997, 19), (717, 38), (1109, 43), (664, 13), (36, 136), (781, 31), (1149, 253), (164, 65), (547, 47), (979, 61), (814, 46), (729, 14), (272, 10), (1189, 17), (798, 22), (412, 32), (811, 113), (946, 48), (910, 28), (616, 48), (479, 70), (1069, 21), (845, 17), (557, 53), (606, 138), (673, 200), (709, 196), (522, 16), (42, 44), (1237, 22), (678, 80), (901, 73), (887, 138), (733, 89), (631, 188), (630, 113), (97, 43), (782, 155), (959, 41), (58, 36), (455, 35), (329, 57), (1005, 166), (15, 19), (413, 38), (678, 64), (812, 43), (422, 59), (276, 14), (630, 97), (416, 52), (1173, 171), (804, 197), (358, 193), (1227, 96), (804, 270), (351, 44), (460, 15), (945, 154), (952, 105), (1005, 31), (635, 169), (620, 40), (185, 121)}"
WHOLE,"{(792, 36), (312, 186), (749, 132), (164, 0), (761, 45), (744, 38), (251, 182), (471, 8), (794, 149), (251, 17), (304, 56), (471, 81), (573, 98), (164, 18), (1222, 193), (955, 203), (1167, 138), (85, 103), (866, 128), (933, 35), (436, 141), (393, 27), (471, 117), (230, 21), (471, 56), (813, 91), (63, 109), (1167, 119), (334, 35), (691, 16), (393, 173), (436, 61), (963, 127), (530, 111), (393, 136), (393, 194), (678, 140), (748, 138), (341, 46), (709, 33), (135, 14), (738, 176), (723, 41), (463, 157), (1185, 102), (298, 108), (668, 56), (708, 43), (578, 101)}"
WHOLELUNG,"{(155, 62)}"
WHOLEMOUNT,"{(169, 46), (683, 28)}"
WHOLEVIRUS,"{(678, 100), (679, 15), (679, 61)}"
WHOM,"{(185, 69), (906, 46), (253, 167), (1216, 52), (818, 67), (611, 128), (476, 53), (383, 72), (974, 18), (68, 14), (383, 87), (677, 183), (934, 52), (228, 94), (145, 87), (997, 38), (134, 127), (250, 73), (459, 79), (383, 50), (842, 118), (1014, 191), (641, 49), (703, 85), (202, 172), (866, 45), (224, 93), (1144, 32), (349, 78), (383, 22), (279, 41), (603, 28), (462, 25), (39, 77), (775, 15), (174, 15), (13, 34), (1087, 37), (250, 90), (347, 233), (641, 42), (1219, 22), (34, 84), (91, 23), (383, 64), (347, 135), (935, 28), (959, 25), (1090, 60), (460, 140), (914, 130), (982, 103), (910, 59), (796, 43), (107, 37)}"
WHOSE,"{(914, 99), (964, 109), (572, 191), (1051, 128), (235, 145), (288, 63), (1083, 138), (695, 38), (968, 69), (611, 63), (45, 85), (716, 149), (39, 56), (185, 49), (120, 115), (1149, 214), (380, 105), (687, 85), (235, 241)}"
WHY,"{(1122, 16), (1046, 13), (201, 77), (713, 142), (915, 94), (324, 135), (495, 149), (1106, 102), (923, 82), (8, 286), (1235, 41), (939, 9), (260, 256), (503, 131), (260, 243)}"
WI38,"{(625, 101)}"
WIDE,"{(261, 49), (430, 99), (860, 12), (256, 83), (60, 99), (1083, 41), (285, 67), (286, 14), (701, 49), (229, 23), (523, 130), (261, 66), (2, 59), (162, 66), (47, 118), (782, 182), (1110, 36), (223, 121), (1083, 88), (284, 61), (1235, 100), (116, 68), (805, 138), (779, 21)}"
WIDELY,"{(822, 155), (1182, 45), (516, 100), (979, 30), (710, 99), (1064, 83), (35, 35), (254, 77), (1139, 140), (79, 25), (24, 179), (670, 8), (133, 211)}"
WIDEN,"{(947, 42)}"
WIDENING,"{(947, 64)}"
WIDER,"{(1083, 301), (1162, 94), (947, 117), (1174, 120)}"
WIDESPREAD,"{(27, 11), (299, 81), (479, 96), (501, 28), (168, 22), (1195, 22), (500, 5), (95, 108)}"
WIDEST,"{(805, 89)}"
WIDTH,"{(947, 7), (947, 76), (998, 13), (667, 143)}"
WILL,"{(852, 109), (944, 73), (1004, 105), (328, 90), (894, 47), (482, 166), (217, 64), (665, 129), (395, 116), (610, 105), (14, 177), (1041, 120), (767, 70), (510, 57), (1115, 149), (220, 120), (389, 87), (835, 36), (329, 45), (952, 72), (493, 98), (545, 44), (995, 88), (945, 69), (333, 161), (339, 21), (1087, 116), (1211, 51), (625, 134), (180, 95), (360, 199), (360, 25), (360, 208), (370, 66), (515, 121), (641, 32), (180, 70), (502, 29), (705, 53), (215, 292), (1087, 102), (1236, 91), (952, 79), (108, 129), (581, 62), (1083, 281), (72, 120), (247, 73), (178, 83), (72, 74), (756, 69), (1139, 78), (323, 95), (143, 201), (130, 9), (944, 49), (785, 144), (641, 66), (215, 269), (642, 40), (661, 172), (1008, 97), (943, 25), (791, 92), (774, 85), (641, 77), (722, 105), (943, 9), (16, 37), (1041, 52), (133, 167), (871, 96), (499, 41), (1041, 61), (1193, 37), (297, 92), (665, 137), (449, 49), (14, 313), (452, 148), (651, 31), (1004, 124), (791, 62), (915, 52), (360, 223), (370, 53), (451, 136), (943, 116), (719, 48), (435, 109), (995, 80), (430, 104), (687, 46), (1139, 118), (1042, 112), (574, 190), (84, 64), (1003, 324), (14, 191), (415, 236), (1083, 213), (1012, 52), (413, 74), (1093, 16), (1152, 32), (1236, 117), (134, 165), (1079, 78)}"
WILLIAMS,"{(779, 42)}"
WILSON,"{(1210, 26), (954, 142), (740, 26), (746, 44), (954, 8), (1210, 43), (740, 92)}"
WILSONMIKITY,"{(768, 65)}"
WILSONS,"{(545, 106), (1193, 91)}"
WINTER,"{(997, 29)}"
WISC,"{(145, 89)}"
WISH,"{(542, 103), (220, 13), (1072, 15), (542, 28), (999, 106), (690, 39), (395, 9), (112, 6), (906, 38), (483, 37), (759, 6), (798, 136), (96, 34), (602, 62)}"
